HeP0203,Polito,14Hz,4277311,05/10/2016 14:53:56.8094,Calibration Billet D
Date & Time,Pressure (psia),Temperature (C),Pressure (VDC)
05/10/2016 15:01:44.9462,  85.21576884,  30.24701691,   2.35470247
05/10/2016 15:01:45.0172,  85.23001552,  30.24905205,   2.35492992
05/10/2016 15:01:45.0882,  85.21049727,  30.24452972,   2.35461831
05/10/2016 15:01:45.1592,  85.21254318,  30.24882698,   2.35465097
05/10/2016 15:01:45.2312,  85.22592371,  30.24814796,   2.35486460
05/10/2016 15:01:45.3032,  85.22580424,  30.24136353,   2.35486269
05/10/2016 15:01:45.3732,  85.21251331,  30.23571014,   2.35465050
05/10/2016 15:01:45.4462,  85.22060734,  30.24452972,   2.35477972
05/10/2016 15:01:45.5172,  85.22891044,  30.24814796,   2.35491228
05/10/2016 15:01:45.5882,  85.22244417,  30.24385071,   2.35480905
05/10/2016 15:01:45.6593,  85.21696353,  30.24633980,   2.35472155
05/10/2016 15:01:45.7313,  85.22568477,  30.24294662,   2.35486078
05/10/2016 15:01:45.8023,  85.22045800,  30.24746895,   2.35477734
05/10/2016 15:01:45.8743,  85.22341486,  30.25063515,   2.35482454
05/10/2016 15:01:45.9463,  85.21508189,  30.24159050,   2.35469151
05/10/2016 15:01:46.0183,  85.22154816,  30.24724388,   2.35479474
05/10/2016 15:01:46.0883,  85.21224450,  30.24746895,   2.35464621
05/10/2016 15:01:46.1593,  85.22341486,  30.24249458,   2.35482454
05/10/2016 15:01:46.2313,  85.21856143,  30.24136353,   2.35474706
05/10/2016 15:01:46.3023,  85.22625225,  30.25244522,   2.35486984
05/10/2016 15:01:46.3733,  85.21881530,  30.24317360,   2.35475111
05/10/2016 15:01:46.4453,  85.22595358,  30.25041008,   2.35486507
05/10/2016 15:01:46.5173,  85.22035346,  30.23503113,   2.35477567
05/10/2016 15:01:46.5883,  85.22065214,  30.24385071,   2.35478044
05/10/2016 15:01:46.6603,  85.21923344,  30.24317360,   2.35475779
05/10/2016 15:01:46.7313,  85.22852216,  30.25176620,   2.35490608
05/10/2016 15:01:46.8023,  85.22065214,  30.24882698,   2.35478044
05/10/2016 15:01:46.8733,  85.22378820,  30.25018311,   2.35483050
05/10/2016 15:01:46.9453,  85.21935291,  30.25357628,   2.35475969
05/10/2016 15:01:47.0173,  85.22239937,  30.23774529,   2.35480833
05/10/2016 15:01:47.0883,  85.21702327,  30.24588585,   2.35472250
05/10/2016 15:01:47.1603,  85.22759628,  30.24362564,   2.35489130
05/10/2016 15:01:47.2313,  85.22446021,  30.24950409,   2.35484123
05/10/2016 15:01:47.3023,  85.22099561,  30.24543381,   2.35478592
05/10/2016 15:01:47.3734,  85.22314605,  30.24611282,   2.35482025
05/10/2016 15:01:47.4444,  85.22692426,  30.24543381,   2.35488057
05/10/2016 15:01:47.5154,  85.21756088,  30.23752022,   2.35473108
05/10/2016 15:01:47.5884,  85.21090048,  30.24611282,   2.35462475
05/10/2016 15:01:47.6604,  85.21340933,  30.25086212,   2.35466480
05/10/2016 15:01:47.7314,  85.22035346,  30.24407768,   2.35477567
05/10/2016 15:01:47.8024,  85.21938278,  30.25086212,   2.35476017
05/10/2016 15:01:47.8734,  85.22159296,  30.25380135,   2.35479546
05/10/2016 15:01:47.9454,  85.22577437,  30.24927902,   2.35486221
05/10/2016 15:01:48.0164,  85.22080147,  30.24950409,   2.35478282
05/10/2016 15:01:48.0874,  85.22311619,  30.24995804,   2.35481977
05/10/2016 15:01:48.1604,  85.22431088,  30.25267029,   2.35483885
05/10/2016 15:01:48.2304,  85.22374340,  30.25515747,   2.35482979
05/10/2016 15:01:48.3024,  85.21254318,  30.25289726,   2.35465097
05/10/2016 15:01:48.3734,  85.20964605,  30.25086212,   2.35460472
05/10/2016 15:01:48.4444,  85.21950225,  30.25945473,   2.35476208
05/10/2016 15:01:48.5154,  85.21221464,  30.24272156,   2.35464573
05/10/2016 15:01:48.5874,  85.22920911,  30.25380135,   2.35491705
05/10/2016 15:01:48.6604,  85.22120468,  30.25063515,   2.35478926
05/10/2016 15:01:48.7314,  85.21702327,  30.24543381,   2.35472250
05/10/2016 15:01:48.8024,  85.22244417,  30.25470543,   2.35480905
05/10/2016 15:01:48.8744,  85.22434074,  30.25063515,   2.35483932
05/10/2016 15:01:48.9454,  85.21826276,  30.25199318,   2.35474229
05/10/2016 15:01:49.0164,  85.22711840,  30.24656487,   2.35488367
05/10/2016 15:01:49.0874,  85.21382747,  30.25221825,   2.35467148
05/10/2016 15:01:49.1595,  85.21915877,  30.25561142,   2.35475659
05/10/2016 15:01:49.2295,  85.21403654,  30.24995804,   2.35467482
05/10/2016 15:01:49.3025,  85.22110015,  30.24950409,   2.35478759
05/10/2016 15:01:49.3745,  85.21836729,  30.24769592,   2.35474396
05/10/2016 15:01:49.4455,  85.21905424,  30.25425339,   2.35475492
05/10/2016 15:01:49.5165,  85.22169749,  30.24701691,   2.35479712
05/10/2016 15:01:49.5875,  85.22000999,  30.25515747,   2.35477018
05/10/2016 15:01:49.6595,  85.21900944,  30.25244522,   2.35475421
05/10/2016 15:01:49.7305,  85.21627658,  30.24452972,   2.35471058
05/10/2016 15:01:49.8025,  85.22696906,  30.24724388,   2.35488129
05/10/2016 15:01:49.8735,  85.21845689,  30.24882698,   2.35474539
05/10/2016 15:01:49.9455,  85.22717813,  30.37182999,   2.35488462
05/10/2016 15:01:50.0165,  85.21960678,  30.24136353,   2.35476375
05/10/2016 15:01:50.0875,  85.21908411,  30.25538445,   2.35475540
05/10/2016 15:01:50.1595,  85.22139882,  30.25470543,   2.35479236
05/10/2016 15:01:50.2305,  85.22841763,  30.24543381,   2.35490441
05/10/2016 15:01:50.3015,  85.21087061,  30.24611282,   2.35462427
05/10/2016 15:01:50.3735,  85.21747127,  30.24633980,   2.35472965
05/10/2016 15:01:50.4455,  85.21953212,  30.24701691,   2.35476255
05/10/2016 15:01:50.5165,  85.22236950,  30.25018311,   2.35480785
05/10/2016 15:01:50.5875,  85.23076221,  30.24091148,   2.35494184
05/10/2016 15:01:50.6595,  85.22069694,  30.25063515,   2.35478115
05/10/2016 15:01:50.7305,  85.21971132,  30.24792099,   2.35476542
05/10/2016 15:01:50.8025,  85.23050833,  30.24814796,   2.35493779
05/10/2016 15:01:50.8736,  85.22368366,  30.24950409,   2.35482883
05/10/2016 15:01:50.9446,  85.22871630,  30.23955536,   2.35490918
05/10/2016 15:01:51.0156,  85.22513223,  30.25267029,   2.35485196
05/10/2016 15:01:51.0886,  85.21311065,  30.24339867,   2.35466003
05/10/2016 15:01:51.1586,  85.22344473,  30.24927902,   2.35482502
05/10/2016 15:01:51.2306,  85.21751607,  30.25199318,   2.35473037
05/10/2016 15:01:51.3026,  85.22431088,  30.25267029,   2.35483885
05/10/2016 15:01:51.3736,  85.22039827,  30.24882698,   2.35477638
05/10/2016 15:01:51.4446,  85.21254318,  30.24000740,   2.35465097
05/10/2016 15:01:51.5146,  85.21343919,  30.25696754,   2.35466528
05/10/2016 15:01:51.5886,  85.22180203,  30.24927902,   2.35479879
05/10/2016 15:01:51.6596,  85.22233964,  30.25809860,   2.35480738
05/10/2016 15:01:51.7306,  85.21845689,  30.24611282,   2.35474539
05/10/2016 15:01:51.8006,  85.21923344,  30.24724388,   2.35475779
05/10/2016 15:01:51.8736,  85.22132415,  30.24769592,   2.35479116
05/10/2016 15:01:51.9446,  85.22284738,  30.24543381,   2.35481548
05/10/2016 15:01:52.0156,  85.22296685,  30.25199318,   2.35481739
05/10/2016 15:01:52.0866,  85.22184683,  30.25221825,   2.35479951
05/10/2016 15:01:52.1596,  85.22154816,  30.24611282,   2.35479474
05/10/2016 15:01:52.2306,  85.22180203,  30.24905205,   2.35479879
05/10/2016 15:01:52.3016,  85.22244417,  30.25041008,   2.35480905
05/10/2016 15:01:52.3736,  85.22319085,  30.24656487,   2.35482097
05/10/2016 15:01:52.4446,  85.21756088,  30.24905205,   2.35473108
05/10/2016 15:01:52.5156,  85.22184683,  30.24498177,   2.35479951
05/10/2016 15:01:52.5876,  85.22438555,  30.25199318,   2.35484004
05/10/2016 15:01:52.6587,  85.22042813,  30.25221825,   2.35477686
05/10/2016 15:01:52.7297,  85.21806862,  30.25041008,   2.35473919
05/10/2016 15:01:52.8037,  85.22393754,  30.25018311,   2.35483289
05/10/2016 15:01:52.8727,  85.21726220,  30.24882698,   2.35472631
05/10/2016 15:01:52.9447,  85.21567924,  30.24656487,   2.35470104
05/10/2016 15:01:53.0157,  85.21254318,  30.25063515,   2.35465097
05/10/2016 15:01:53.0867,  85.22099561,  30.24317360,   2.35478592
05/10/2016 15:01:53.1587,  85.22520689,  30.24362564,   2.35485315
05/10/2016 15:01:53.2297,  85.22184683,  30.25153923,   2.35479951
05/10/2016 15:01:53.3017,  85.22114495,  30.24045944,   2.35478830
05/10/2016 15:01:53.3727,  85.22233964,  30.25515747,   2.35480738
05/10/2016 15:01:53.4437,  85.22502769,  30.25244522,   2.35485029
05/10/2016 15:01:53.5147,  85.22274285,  30.25153923,   2.35481381
05/10/2016 15:01:53.5877,  85.22517703,  30.25153923,   2.35485268
05/10/2016 15:01:53.6587,  85.22214550,  30.24882698,   2.35480428
05/10/2016 15:01:53.7297,  85.22114495,  30.24159050,   2.35478830
05/10/2016 15:01:53.8047,  85.21194583,  30.24113846,   2.35464144
05/10/2016 15:01:53.8727,  85.21385734,  30.25583649,   2.35467196
05/10/2016 15:01:53.9437,  85.21113941,  30.24927902,   2.35462856
05/10/2016 15:01:54.0157,  85.22174229,  30.24543381,   2.35479784
05/10/2016 15:01:54.0877,  85.22550557,  30.25470543,   2.35485792
05/10/2016 15:01:54.1577,  85.21762061,  30.24317360,   2.35473204
05/10/2016 15:01:54.2297,  85.21609738,  30.25448036,   2.35470772
05/10/2016 15:01:54.3017,  85.21624672,  30.24498177,   2.35471010
05/10/2016 15:01:54.3728,  85.22334019,  30.24475670,   2.35482335
05/10/2016 15:01:54.4428,  85.22174229,  30.26013374,   2.35479784
05/10/2016 15:01:54.5158,  85.22204097,  30.25018311,   2.35480261
05/10/2016 15:01:54.5878,  85.21863610,  30.24204254,   2.35474825
05/10/2016 15:01:54.6588,  85.22457968,  30.24950409,   2.35484314
05/10/2016 15:01:54.7298,  85.21729207,  30.25267029,   2.35472679
05/10/2016 15:01:54.8018,  85.22110015,  30.24520874,   2.35478759
05/10/2016 15:01:54.8728,  85.21935291,  30.24882698,   2.35475969
05/10/2016 15:01:54.9428,  85.22084627,  30.25018311,   2.35478354
05/10/2016 15:01:55.0148,  85.21654539,  30.23548317,   2.35471487
05/10/2016 15:01:55.0878,  85.21935291,  30.25086212,   2.35475969
05/10/2016 15:01:55.1588,  85.22673013,  30.23842430,   2.35487747
05/10/2016 15:01:55.2298,  85.21343919,  30.25334930,   2.35466528
05/10/2016 15:01:55.3008,  85.22592371,  30.23548317,   2.35486460
05/10/2016 15:01:55.3728,  85.21482802,  30.25086212,   2.35468745
05/10/2016 15:01:55.4438,  85.22408687,  30.24475670,   2.35483527
05/10/2016 15:01:55.5158,  85.21358853,  30.23752022,   2.35466766
05/10/2016 15:01:55.5868,  85.22050280,  30.24860001,   2.35477805
05/10/2016 15:01:55.6588,  85.21826276,  30.24950409,   2.35474229
05/10/2016 15:01:55.7288,  85.21990546,  30.25448036,   2.35476851
05/10/2016 15:01:55.8018,  85.22000999,  30.24159050,   2.35477018
05/10/2016 15:01:55.8728,  85.22110015,  30.24905205,   2.35478759
05/10/2016 15:01:55.9428,  85.22135402,  30.25312233,   2.35479164
05/10/2016 15:01:56.0148,  85.21567924,  30.24362564,   2.35470104
05/10/2016 15:01:56.0869,  85.22009959,  30.25108719,   2.35477161
05/10/2016 15:01:56.1589,  85.21836729,  30.24927902,   2.35474396
05/10/2016 15:01:56.2289,  85.21243864,  30.24498177,   2.35464931
05/10/2016 15:01:56.3019,  85.21826276,  30.24746895,   2.35474229
05/10/2016 15:01:56.3729,  85.22244417,  30.25493240,   2.35480905
05/10/2016 15:01:56.4439,  85.22177216,  30.25312233,   2.35479832
05/10/2016 15:01:56.5159,  85.21980092,  30.24317360,   2.35476685
05/10/2016 15:01:56.5879,  85.22129428,  30.25018311,   2.35479069
05/10/2016 15:01:56.6579,  85.22587891,  30.25176620,   2.35486388
05/10/2016 15:01:56.7289,  85.21647072,  30.25244522,   2.35471368
05/10/2016 15:01:56.8019,  85.21811342,  30.24136353,   2.35473990
05/10/2016 15:01:56.8729,  85.21791928,  30.25470543,   2.35473680
05/10/2016 15:01:56.9439,  85.22498289,  30.24814796,   2.35484958
05/10/2016 15:01:57.0159,  85.21397680,  30.24566078,   2.35467386
05/10/2016 15:01:57.0859,  85.22084627,  30.24611282,   2.35478354
05/10/2016 15:01:57.1579,  85.22020413,  30.24837494,   2.35477328
05/10/2016 15:01:57.2289,  85.22401220,  30.24475670,   2.35483408
05/10/2016 15:01:57.3009,  85.21090048,  30.24633980,   2.35462475
05/10/2016 15:01:57.3729,  85.21744141,  30.25086212,   2.35472918
05/10/2016 15:01:57.4429,  85.23070247,  30.24950409,   2.35494089
05/10/2016 15:01:57.5149,  85.22389274,  30.24294662,   2.35483217
05/10/2016 15:01:57.5869,  85.22060734,  30.24566078,   2.35477972
05/10/2016 15:01:57.6589,  85.21893477,  30.25018311,   2.35475302
05/10/2016 15:01:57.7289,  85.22428101,  30.25764656,   2.35483837
05/10/2016 15:01:57.8009,  85.22505756,  30.24226761,   2.35485077
05/10/2016 15:01:57.8720,  85.21393200,  30.23910141,   2.35467315
05/10/2016 15:01:57.9430,  85.21711287,  30.23978043,   2.35472393
05/10/2016 15:01:58.0160,  85.21815822,  30.24068451,   2.35474062
05/10/2016 15:01:58.0880,  85.21475335,  30.23842430,   2.35468626
05/10/2016 15:01:58.1580,  85.22341486,  30.24407768,   2.35482454
05/10/2016 15:01:58.2300,  85.22222017,  30.24045944,   2.35480547
05/10/2016 15:01:58.3000,  85.22404207,  30.23661423,   2.35483456
05/10/2016 15:01:58.3720,  85.23106088,  30.25041008,   2.35494661
05/10/2016 15:01:58.4430,  85.21576884,  30.23887634,   2.35470247
05/10/2016 15:01:58.5160,  85.21980092,  30.23864937,   2.35476685
05/10/2016 15:01:58.5870,  85.21203543,  30.23774529,   2.35464287
05/10/2016 15:01:58.6580,  85.21408134,  30.24520874,   2.35467553
05/10/2016 15:01:58.7290,  85.22670026,  30.24407768,   2.35487700
05/10/2016 15:01:58.8010,  85.22617758,  30.23797226,   2.35486865
05/10/2016 15:01:58.8720,  85.21815822,  30.24701691,   2.35474062
05/10/2016 15:01:58.9430,  85.22816375,  30.24023247,   2.35490036
05/10/2016 15:01:59.0150,  85.22139882,  30.24588585,   2.35479236
05/10/2016 15:01:59.0860,  85.22102548,  30.24543381,   2.35478640
05/10/2016 15:01:59.1580,  85.22389274,  30.24249458,   2.35483217
05/10/2016 15:01:59.2300,  85.21314052,  30.24927902,   2.35466051
05/10/2016 15:01:59.3000,  85.21815822,  30.24249458,   2.35474062
05/10/2016 15:01:59.3720,  85.21930811,  30.24136353,   2.35475898
05/10/2016 15:01:59.4440,  85.22162282,  30.24272156,   2.35479593
05/10/2016 15:01:59.5150,  85.21681419,  30.23797226,   2.35471916
05/10/2016 15:01:59.5861,  85.21154262,  30.23887634,   2.35463500
05/10/2016 15:01:59.6581,  85.22314605,  30.23819733,   2.35482025
05/10/2016 15:01:59.7301,  85.22015933,  30.24520874,   2.35477257
05/10/2016 15:01:59.8001,  85.22677493,  30.23661423,   2.35487819
05/10/2016 15:01:59.8721,  85.21926331,  30.24136353,   2.35475826
05/10/2016 15:01:59.9441,  85.22174229,  30.24385071,   2.35479784
05/10/2016 15:02:00.0151,  85.21024340,  30.23729324,   2.35461426
05/10/2016 15:02:00.0861,  85.22323566,  30.24045944,   2.35482168
05/10/2016 15:02:00.1561,  85.22622238,  30.23118782,   2.35486937
05/10/2016 15:02:00.2301,  85.21950225,  30.23186493,   2.35476208
05/10/2016 15:02:00.3051,  85.22637172,  30.24407768,   2.35487175
05/10/2016 15:02:00.3711,  85.21965158,  30.23525810,   2.35476446
05/10/2016 15:02:00.4441,  85.22401220,  30.24000740,   2.35483408
05/10/2016 15:02:00.5151,  85.22523676,  30.24339867,   2.35485363
05/10/2016 15:02:00.5861,  85.22935844,  30.23661423,   2.35491943
05/10/2016 15:02:00.6571,  85.21612725,  30.24339867,   2.35470819
05/10/2016 15:02:00.7291,  85.21527603,  30.23955536,   2.35469460
05/10/2016 15:02:00.8001,  85.22613278,  30.23684120,   2.35486794
05/10/2016 15:02:00.8721,  85.21826276,  30.24000740,   2.35474229
05/10/2016 15:02:00.9441,  85.21567924,  30.23955536,   2.35470104
05/10/2016 15:02:01.0151,  85.23334572,  30.23955536,   2.35498309
05/10/2016 15:02:01.0861,  85.21935291,  30.23412704,   2.35475969
05/10/2016 15:02:01.1571,  85.20818256,  30.24385071,   2.35458136
05/10/2016 15:02:01.2291,  85.22266818,  30.24249458,   2.35481262
05/10/2016 15:02:01.3001,  85.22244417,  30.23842430,   2.35480905
05/10/2016 15:02:01.3702,  85.22147349,  30.24000740,   2.35479355
05/10/2016 15:02:01.4432,  85.21314052,  30.23684120,   2.35466051
05/10/2016 15:02:01.5152,  85.21472349,  30.23548317,   2.35468578
05/10/2016 15:02:01.5862,  85.22326552,  30.23571014,   2.35482216
05/10/2016 15:02:01.6572,  85.21403654,  30.23797226,   2.35467482
05/10/2016 15:02:01.7282,  85.22204097,  30.23367500,   2.35480261
05/10/2016 15:02:01.8002,  85.21866596,  30.23593712,   2.35474873
05/10/2016 15:02:01.8712,  85.22090601,  30.22598648,   2.35478449
05/10/2016 15:02:01.9432,  85.21179649,  30.24633980,   2.35463905
05/10/2016 15:02:02.0152,  85.21968145,  30.23774529,   2.35476494
05/10/2016 15:02:02.0852,  85.22413167,  30.24068451,   2.35483599
05/10/2016 15:02:02.1582,  85.21576884,  30.23367500,   2.35470247
05/10/2016 15:02:02.2292,  85.21378267,  30.22530746,   2.35467076
05/10/2016 15:02:02.3002,  85.21684406,  30.22937775,   2.35471964
05/10/2016 15:02:02.3712,  85.22165269,  30.23209190,   2.35479641
05/10/2016 15:02:02.4422,  85.22144362,  30.24000740,   2.35479307
05/10/2016 15:02:02.5142,  85.21893477,  30.23932838,   2.35475302
05/10/2016 15:02:02.5862,  85.22219030,  30.23435402,   2.35480499
05/10/2016 15:02:02.6582,  85.21169196,  30.23277092,   2.35463738
05/10/2016 15:02:02.7282,  85.21911397,  30.23050880,   2.35475588
05/10/2016 15:02:02.8002,  85.21552990,  30.22711563,   2.35469866
05/10/2016 15:02:02.8712,  85.22229484,  30.23525810,   2.35480666
05/10/2016 15:02:02.9432,  85.22204097,  30.23706627,   2.35480261
05/10/2016 15:02:03.0142,  85.22583411,  30.23186493,   2.35486317
05/10/2016 15:02:03.0863,  85.21621685,  30.24091148,   2.35470963
05/10/2016 15:02:03.1573,  85.21776995,  30.23480606,   2.35473442
05/10/2016 15:02:03.2293,  85.22453488,  30.23503113,   2.35484242
05/10/2016 15:02:03.3003,  85.21920358,  30.23978043,   2.35475731
05/10/2016 15:02:03.3713,  85.21101995,  30.23864937,   2.35462666
05/10/2016 15:02:03.4433,  85.22334019,  30.24023247,   2.35482335
05/10/2016 15:02:03.5133,  85.21806862,  30.22621155,   2.35473919
05/10/2016 15:02:03.5853,  85.22457968,  30.23480606,   2.35484314
05/10/2016 15:02:03.6573,  85.22050280,  30.24181557,   2.35477805
05/10/2016 15:02:03.7293,  85.22225004,  30.23616219,   2.35480595
05/10/2016 15:02:03.8003,  85.22493809,  30.22802162,   2.35484886
05/10/2016 15:02:03.8703,  85.21900944,  30.23254395,   2.35475421
05/10/2016 15:02:03.9433,  85.21856143,  30.24475670,   2.35474706
05/10/2016 15:02:04.0143,  85.21149782,  30.23548317,   2.35463428
05/10/2016 15:02:04.0843,  85.22274285,  30.23978043,   2.35481381
05/10/2016 15:02:04.1573,  85.21512669,  30.24226761,   2.35469222
05/10/2016 15:02:04.2273,  85.21714273,  30.23706627,   2.35472441
05/10/2016 15:02:04.2993,  85.21975612,  30.23616219,   2.35476613
05/10/2016 15:02:04.3733,  85.21915877,  30.23571014,   2.35475659
05/10/2016 15:02:04.4433,  85.20863056,  30.23390007,   2.35458851
05/10/2016 15:02:04.5143,  85.21627658,  30.23096085,   2.35471058
05/10/2016 15:02:04.5863,  85.21860623,  30.22915268,   2.35474777
05/10/2016 15:02:04.6573,  85.22849229,  30.23684120,   2.35490561
05/10/2016 15:02:04.7283,  85.22129428,  30.23277092,   2.35479069
05/10/2016 15:02:04.7983,  85.22102548,  30.24159050,   2.35478640
05/10/2016 15:02:04.8714,  85.21299118,  30.23864937,   2.35465813
05/10/2016 15:02:04.9434,  85.22446021,  30.24091148,   2.35484123
05/10/2016 15:02:05.0144,  85.21756088,  30.22892570,   2.35473108
05/10/2016 15:02:05.0854,  85.21995026,  30.23390007,   2.35476923
05/10/2016 15:02:05.1574,  85.22000999,  30.24068451,   2.35477018
05/10/2016 15:02:05.2284,  85.21687393,  30.23525810,   2.35472012
05/10/2016 15:02:05.2994,  85.21418588,  30.24068451,   2.35467720
05/10/2016 15:02:05.3714,  85.21684406,  30.23706627,   2.35471964
05/10/2016 15:02:05.4434,  85.21288665,  30.23480606,   2.35465646
05/10/2016 15:02:05.5144,  85.22289218,  30.23277092,   2.35481620
05/10/2016 15:02:05.5854,  85.22009959,  30.23254395,   2.35477161
05/10/2016 15:02:05.6574,  85.21980092,  30.23752022,   2.35476685
05/10/2016 15:02:05.7284,  85.22009959,  30.23254395,   2.35477161
05/10/2016 15:02:05.7984,  85.22699893,  30.23480606,   2.35488176
05/10/2016 15:02:05.8714,  85.21995026,  30.24023247,   2.35476923
05/10/2016 15:02:05.9414,  85.22483355,  30.24204254,   2.35484719
05/10/2016 15:02:06.0144,  85.21206530,  30.23028183,   2.35464334
05/10/2016 15:02:06.0864,  85.22102548,  30.23073578,   2.35478640
05/10/2016 15:02:06.1564,  85.21636619,  30.23661423,   2.35471201
05/10/2016 15:02:06.2284,  85.22289218,  30.23616219,   2.35481620
05/10/2016 15:02:06.2994,  85.21269251,  30.24091148,   2.35465336
05/10/2016 15:02:06.3714,  85.22214550,  30.23141289,   2.35480428
05/10/2016 15:02:06.4424,  85.21751607,  30.23593712,   2.35473037
05/10/2016 15:02:06.5124,  85.22147349,  30.24339867,   2.35479355
05/10/2016 15:02:06.5855,  85.22105535,  30.23412704,   2.35478687
05/10/2016 15:02:06.6575,  85.22386287,  30.23480606,   2.35483170
05/10/2016 15:02:06.7285,  85.22099561,  30.23774529,   2.35478592
05/10/2016 15:02:06.7985,  85.21657526,  30.23864937,   2.35471535
05/10/2016 15:02:06.8715,  85.22535623,  30.23299599,   2.35485554
05/10/2016 15:02:06.9425,  85.22027880,  30.23752022,   2.35477448
05/10/2016 15:02:07.0135,  85.21886010,  30.23616219,   2.35475183
05/10/2016 15:02:07.0855,  85.22729760,  30.22575951,   2.35488653
05/10/2016 15:02:07.1575,  85.21785955,  30.24000740,   2.35473585
05/10/2016 15:02:07.2275,  85.23043367,  30.23593712,   2.35493660
05/10/2016 15:02:07.2995,  85.22513223,  30.23525810,   2.35485196
05/10/2016 15:02:07.3715,  85.21736674,  30.23503113,   2.35472798
05/10/2016 15:02:07.4425,  85.23006032,  30.23050880,   2.35493064
05/10/2016 15:02:07.5135,  85.21983079,  30.23752022,   2.35476732
05/10/2016 15:02:07.5855,  85.21980092,  30.23050880,   2.35476685
05/10/2016 15:02:07.6555,  85.21490269,  30.22417641,   2.35468864
05/10/2016 15:02:07.7285,  85.22254871,  30.23050880,   2.35481071
05/10/2016 15:02:07.7995,  85.22319085,  30.22915268,   2.35482097
05/10/2016 15:02:07.8705,  85.21878543,  30.24588585,   2.35475063
05/10/2016 15:02:07.9425,  85.21866596,  30.23797226,   2.35474873
05/10/2016 15:02:08.0135,  85.22344473,  30.24181557,   2.35482502
05/10/2016 15:02:08.0845,  85.21890490,  30.22869873,   2.35475254
05/10/2016 15:02:08.1565,  85.22289218,  30.23819733,   2.35481620
05/10/2016 15:02:08.2275,  85.22961232,  30.22756958,   2.35492349
05/10/2016 15:02:08.2995,  85.20955645,  30.23322296,   2.35460329
05/10/2016 15:02:08.3716,  85.21087061,  30.23616219,   2.35462427
05/10/2016 15:02:08.4426,  85.21935291,  30.23186493,   2.35475969
05/10/2016 15:02:08.5136,  85.22139882,  30.23616219,   2.35479236
05/10/2016 15:02:08.5856,  85.22520689,  30.24068451,   2.35485315
05/10/2016 15:02:08.6566,  85.21239384,  30.24362564,   2.35464859
05/10/2016 15:02:08.7276,  85.23020966,  30.23910141,   2.35493302
05/10/2016 15:02:08.7996,  85.22027880,  30.23322296,   2.35477448
05/10/2016 15:02:08.8706,  85.21905424,  30.24633980,   2.35475492
05/10/2016 15:02:08.9416,  85.21512669,  30.23367500,   2.35469222
05/10/2016 15:02:09.0136,  85.20624118,  30.22892570,   2.35455036
05/10/2016 15:02:09.0856,  85.22000999,  30.23322296,   2.35477018
05/10/2016 15:02:09.1566,  85.21721740,  30.23842430,   2.35472560
05/10/2016 15:02:09.2276,  85.21721740,  30.24068451,   2.35472560
05/10/2016 15:02:09.2986,  85.22502769,  30.22349739,   2.35485029
05/10/2016 15:02:09.3706,  85.22192150,  30.23118782,   2.35480070
05/10/2016 15:02:09.4426,  85.21702327,  30.23638916,   2.35472250
05/10/2016 15:02:09.5136,  85.22819362,  30.23096085,   2.35490084
05/10/2016 15:02:09.5856,  85.22114495,  30.23209190,   2.35478830
05/10/2016 15:02:09.6566,  85.21632138,  30.23616219,   2.35471129
05/10/2016 15:02:09.7276,  85.21311065,  30.23729324,   2.35466003
05/10/2016 15:02:09.7996,  85.21741154,  30.23819733,   2.35472870
05/10/2016 15:02:09.8696,  85.22015933,  30.23774529,   2.35477257
05/10/2016 15:02:09.9416,  85.21826276,  30.23955536,   2.35474229
05/10/2016 15:02:10.0116,  85.21821796,  30.23638916,   2.35474157
05/10/2016 15:02:10.0857,  85.21747127,  30.23955536,   2.35472965
05/10/2016 15:02:10.1567,  85.22080147,  30.22779465,   2.35478282
05/10/2016 15:02:10.2277,  85.21696353,  30.23028183,   2.35472155
05/10/2016 15:02:10.2997,  85.22035346,  30.23797226,   2.35477567
05/10/2016 15:02:10.3707,  85.22269804,  30.22575951,   2.35481310
05/10/2016 15:02:10.4427,  85.21706807,  30.23616219,   2.35472322
05/10/2016 15:02:10.5137,  85.22826829,  30.22734261,   2.35490203
05/10/2016 15:02:10.5847,  85.22251884,  30.23684120,   2.35481024
05/10/2016 15:02:10.6567,  85.22991099,  30.23390007,   2.35492826
05/10/2016 15:02:10.7277,  85.22060734,  30.23525810,   2.35477972
05/10/2016 15:02:10.7997,  85.21806862,  30.23593712,   2.35473919
05/10/2016 15:02:10.8707,  85.22846243,  30.22779465,   2.35490513
05/10/2016 15:02:10.9407,  85.21672459,  30.23096085,   2.35471773
05/10/2016 15:02:11.0127,  85.22263831,  30.23186493,   2.35481215
05/10/2016 15:02:11.0847,  85.21493256,  30.21603584,   2.35468912
05/10/2016 15:02:11.1557,  85.22248897,  30.22734261,   2.35480976
05/10/2016 15:02:11.2267,  85.21681419,  30.23344803,   2.35471916
05/10/2016 15:02:11.2997,  85.21815822,  30.22643852,   2.35474062
05/10/2016 15:02:11.3707,  85.21457415,  30.23231888,   2.35468340
05/10/2016 15:02:11.4407,  85.21965158,  30.22869873,   2.35476446
05/10/2016 15:02:11.5127,  85.21785955,  30.23141289,   2.35473585
05/10/2016 15:02:11.5847,  85.21986065,  30.23254395,   2.35476780
05/10/2016 15:02:11.6557,  85.22274285,  30.23254395,   2.35481381
05/10/2016 15:02:11.7277,  85.22177216,  30.23910141,   2.35479832
